SystemMillis,BMETemperature,BMEPressure,BMEApproximateAlt,BNO Quat W, BNO Quat X,BNO Quat Y,BNO Quat Z,BNO Gyro X,BNO Gyro Y,BNO Gyro Z,BNO Accel X,BNO Accel Y,BNO Accel Z,BNO_Grav_X,BNO_Grav_Y,BNO_Grav_Z,BNO CALIBRATION sys,BNOGyro,BNOAccel,BNOMagnitude,ALGOPos1,ALGOPos2,GPSHour,GPSmin,GPSsec,GPSmilli,GPSday,GPSmonth,GPSyear,GPSFix,GPSfixquality_3d,GPSLat,GPSlong,GPSSpeed,GPSAngle,GPSAlt,GPSSatNum
596864,25.30,933.93,682.37,0.1409,0.6900,0.1069,-0.7018,-18.37,-1.44,0.25,-9.66,0.50,0.33,-9.79,0.43,0.24,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
597364,25.30,934.08,681.02,0.1100,0.6890,0.1144,-0.7072,-10.13,1.37,-1.50,-9.73,-0.56,-0.10,-9.80,-0.10,0.23,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
597865,25.30,934.19,680.08,0.1140,0.7022,0.1003,-0.6956,2.19,1.44,0.19,-9.59,0.48,0.28,-9.80,0.20,-0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
598365,25.29,934.32,678.93,0.1146,0.6979,0.1090,-0.6985,0.69,1.75,-2.19,-9.23,-0.27,0.67,-9.80,0.07,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
598865,25.29,934.42,677.97,0.1245,0.6912,0.1343,-0.6991,-7.94,-2.56,-1.75,-9.51,-0.11,-0.01,-9.80,-0.15,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
599367,25.29,934.55,676.83,0.1378,0.6854,0.1494,-0.6992,-1.69,0.25,-0.50,-9.65,-0.02,0.35,-9.80,-0.19,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
599867,25.28,934.70,675.48,0.1453,0.6867,0.1633,-0.6932,9.25,3.62,-0.81,-9.69,0.42,-0.32,-9.80,-0.26,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
600369,25.28,934.86,674.14,0.1440,0.6948,0.1570,-0.6870,-1.25,-0.50,0.00,-9.91,-0.30,-0.21,-9.80,-0.15,-0.14,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
600869,25.28,935.03,672.58,0.1478,0.6904,0.1404,-0.6941,-3.25,0.25,5.75,-10.00,0.52,-0.22,-9.80,0.09,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
601369,25.28,935.17,671.35,0.1573,0.7034,0.1169,-0.6832,8.75,-1.37,5.12,-9.69,0.15,-0.04,-9.78,0.60,-0.16,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
601869,25.28,935.34,669.82,0.1400,0.6884,0.1077,-0.7035,8.75,-3.19,5.25,-9.75,0.10,0.43,-9.79,0.40,0.28,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
602371,25.29,935.47,668.68,0.1323,0.6978,0.0845,-0.6989,10.69,-4.06,2.06,-9.55,0.20,-0.52,-9.78,0.65,0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
602871,25.29,935.61,667.45,0.1125,0.6960,0.0736,-0.7054,9.31,0.37,0.94,-9.72,0.27,0.72,-9.79,0.51,0.19,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
603372,25.29,935.79,665.81,0.0721,0.7007,0.0501,-0.7081,19.94,0.56,-3.44,-9.82,0.16,-0.43,-9.80,0.29,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
603873,25.28,935.96,664.36,0.0433,0.7066,0.0323,-0.7055,5.62,-3.12,-0.62,-10.12,0.52,0.38,-9.80,0.15,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
604374,25.28,936.12,662.91,0.0281,0.6965,0.0168,-0.7167,6.69,-1.50,-4.44,-9.97,0.10,0.15,-9.80,0.14,0.28,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
604874,25.27,936.27,661.59,0.0012,0.7026,0.0178,-0.7114,5.25,-3.37,-3.75,-9.93,0.13,-0.10,-9.80,-0.23,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
605374,25.27,936.43,660.19,0.0032,0.6918,0.0084,-0.7220,7.69,-2.12,-2.87,-9.97,0.19,0.67,-9.79,-0.07,0.42,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
605875,25.27,936.56,659.00,-0.0079,0.6968,0.0103,-0.7172,-2.31,0.37,-1.69,-10.03,-0.13,-0.28,-9.79,-0.25,0.28,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
606375,25.26,936.71,657.63,0.0043,0.7024,0.0123,-0.7117,-15.19,0.81,-1.94,-9.83,0.27,0.61,-9.80,-0.11,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
606875,25.26,936.81,656.81,0.0052,0.7000,0.0121,-0.7140,-2.06,3.00,-1.50,-9.79,-0.25,0.01,-9.80,-0.09,0.19,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
607376,25.27,936.95,655.54,0.0123,0.7139,0.0187,-0.7000,5.19,1.94,-0.06,-9.65,0.11,0.03,-9.80,-0.08,-0.19,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
607876,25.26,937.06,654.61,0.0111,0.7094,0.0244,-0.7043,-1.37,2.19,2.31,-9.71,-0.49,0.35,-9.80,-0.18,-0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
608377,25.27,937.23,653.06,0.0197,0.7098,0.0154,-0.7039,-7.87,0.25,2.81,-9.73,0.34,-0.04,-9.80,0.06,-0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
608878,25.26,937.39,651.69,0.0275,0.7070,0.0090,-0.7066,4.06,-2.62,0.69,-9.72,-0.37,0.33,-9.80,0.25,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
609379,25.26,937.51,650.57,0.0361,0.7012,0.0137,-0.7119,-6.06,-0.56,0.94,-9.79,0.77,-0.11,-9.80,0.30,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
609880,25.25,937.63,649.50,0.0434,0.7012,0.0076,-0.7115,3.37,-2.81,0.31,-9.86,0.06,0.14,-9.79,0.49,0.16,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
610380,25.25,937.77,648.31,0.0414,0.7014,0.0148,-0.7115,3.69,3.00,-0.19,-9.63,0.62,0.27,-9.79,0.36,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
610881,25.25,937.89,647.18,0.0427,0.7045,0.0188,-0.7083,-0.19,-1.87,-1.31,-9.63,-0.06,-0.11,-9.80,0.32,0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
611381,25.24,938.03,645.98,0.0380,0.7006,0.0358,-0.7116,2.25,0.56,-2.69,-9.72,0.16,0.36,-9.80,0.01,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
611881,25.24,938.14,644.99,0.0392,0.7061,0.0400,-0.7059,-3.37,1.62,-3.87,-9.68,0.17,0.00,-9.80,-0.01,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
612383,25.25,938.29,643.62,0.0244,0.7054,0.0464,-0.7068,1.25,0.62,-0.75,-9.72,-0.32,0.13,-9.80,-0.30,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
612883,25.24,938.46,642.13,0.0325,0.7077,0.0382,-0.7047,-0.75,0.37,-0.19,-9.84,0.13,-0.37,-9.80,-0.07,-0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
613383,25.24,938.60,640.94,0.0353,0.7069,0.0347,-0.7056,6.69,-1.37,3.50,-9.72,-0.33,0.55,-9.80,0.00,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
613884,25.23,938.72,639.85,0.0529,0.7059,0.0377,-0.7054,2.37,-1.37,2.25,-9.77,0.13,-0.22,-9.80,0.21,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
614384,25.23,938.90,638.25,0.0557,0.7076,0.0408,-0.7032,2.25,-2.06,0.19,-9.65,-0.04,0.50,-9.80,0.21,-0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
614886,25.23,939.01,637.31,0.0656,0.7000,0.0455,-0.7097,0.06,-0.06,2.25,-9.89,0.00,0.30,-9.80,0.26,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
615386,25.22,939.14,636.16,0.0703,0.7018,0.0474,-0.7073,8.88,-0.56,0.00,-9.80,0.31,-0.29,-9.80,0.31,0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
615886,25.23,939.31,634.59,0.0739,0.7020,0.0476,-0.7067,3.19,2.31,1.69,-9.76,0.56,0.28,-9.79,0.36,0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
616387,25.22,939.45,633.40,0.0714,0.7061,0.0439,-0.7032,-2.19,1.81,0.00,-9.86,0.15,0.00,-9.79,0.38,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
616887,25.22,939.62,631.85,0.0667,0.7063,0.0485,-0.7031,-7.12,-2.06,0.25,-9.92,0.11,0.04,-9.80,0.25,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
617388,25.21,939.73,630.95,0.0653,0.7054,0.0545,-0.7037,-2.50,-0.69,-3.25,-9.73,-0.04,0.04,-9.80,0.15,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
617889,25.21,939.86,629.77,0.0609,0.7035,0.0657,-0.7051,-9.00,-0.62,-2.94,-9.76,0.09,-0.10,-9.80,-0.06,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
618389,25.21,940.01,628.46,0.0533,0.7006,0.0682,-0.7083,-5.06,-2.12,-2.06,-9.95,-0.09,0.17,-9.80,-0.21,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
618889,25.21,940.16,627.15,0.0577,0.7020,0.0703,-0.7063,-4.06,0.56,2.19,-9.78,0.02,0.14,-9.80,-0.17,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
619391,25.21,940.28,626.06,0.0594,0.7027,0.0626,-0.7062,5.94,0.19,2.06,-9.75,-0.18,0.22,-9.80,-0.04,0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
619891,25.20,940.40,624.99,0.0816,0.7006,0.0686,-0.7055,6.06,-1.12,0.25,-9.85,0.44,-0.02,-9.80,0.17,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
620391,25.20,940.52,623.96,0.0906,0.6992,0.0722,-0.7055,-23.50,-0.19,2.75,-9.73,0.18,0.28,-9.80,0.24,0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
620892,25.20,940.70,622.35,0.0949,0.6976,0.0765,-0.7061,3.94,-0.25,-0.81,-9.71,-0.32,0.29,-9.80,0.23,0.14,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
621392,25.20,940.80,621.41,0.1061,0.6963,0.0905,-0.7041,-1.12,1.81,-1.69,-9.67,0.81,0.00,-9.80,0.19,0.13,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
621893,25.19,940.93,620.32,0.0929,0.7009,0.0895,-0.7015,-4.50,2.31,0.81,-9.61,-0.24,0.45,-9.80,0.04,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
622394,25.20,941.09,618.92,0.1028,0.7026,0.0979,-0.6973,5.44,1.25,-0.75,-9.73,0.31,-0.15,-9.80,0.07,-0.06,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
622895,25.19,941.21,617.78,0.1098,0.7003,0.1036,-0.6977,-8.75,-0.56,0.88,-9.81,0.18,0.11,-9.80,0.09,-0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
623395,25.19,941.35,616.56,0.1191,0.6964,0.1145,-0.6984,-4.56,0.19,-3.37,-9.76,-0.03,-0.08,-9.80,0.05,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
623896,25.19,941.46,615.61,0.1304,0.6915,0.1302,-0.6984,-3.25,-1.94,1.31,-9.77,0.08,0.15,-9.80,-0.01,0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
624396,25.18,941.60,614.36,0.1408,0.6876,0.1392,-0.6985,0.50,-0.50,-2.44,-9.79,0.00,0.12,-9.80,-0.01,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
624897,25.18,941.73,613.23,0.1459,0.6854,0.1395,-0.6996,-0.37,-0.50,5.25,-9.63,0.27,0.03,-9.80,0.05,0.21,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
625397,25.18,941.92,611.55,0.1464,0.6889,0.1308,-0.6978,10.44,-1.06,0.62,-9.58,-0.31,0.02,-9.80,0.18,0.16,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
625897,25.17,942.05,610.39,0.1463,0.6931,0.1227,-0.6951,2.06,2.44,4.87,-9.59,0.10,0.00,-9.80,0.31,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
626398,25.17,942.20,609.09,0.1353,0.7004,0.1083,-0.6924,9.56,2.00,1.25,-9.63,0.03,0.01,-9.79,0.38,-0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
626899,25.18,942.35,607.79,0.1402,0.7018,0.1143,-0.6890,-2.87,2.75,2.00,-9.65,0.22,-0.05,-9.79,0.38,-0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
627400,25.17,942.49,606.54,0.1443,0.6990,0.1262,-0.6890,-5.25,-0.75,-4.25,-9.91,0.52,-0.16,-9.80,0.26,-0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
627900,25.17,942.64,605.18,0.1387,0.6917,0.1373,-0.6953,-15.13,-1.81,-1.56,-9.70,0.33,0.00,-9.80,0.00,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
628400,25.16,942.84,603.42,0.1401,0.6907,0.1389,-0.6958,15.25,-2.87,-2.44,-9.81,0.13,-0.25,-9.80,0.00,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
628901,25.17,943.02,601.83,0.1411,0.6899,0.1415,-0.6958,7.44,1.44,0.00,-9.79,-0.01,0.56,-9.80,-0.02,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
629401,25.16,943.16,600.62,0.1442,0.6874,0.1372,-0.6985,8.44,0.50,2.69,-9.73,0.11,0.41,-9.80,0.06,0.17,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
629902,25.16,943.33,599.09,0.1595,0.6956,0.1371,-0.6870,1.56,2.25,1.94,-9.08,0.46,-0.39,-9.80,0.32,-0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
630402,25.15,943.46,598.00,0.1619,0.6959,0.1353,-0.6865,-10.94,-0.37,0.81,-9.86,-0.17,-0.32,-9.79,0.38,-0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
630903,25.15,943.63,596.42,0.1547,0.6997,0.1394,-0.6835,0.37,0.00,0.69,-9.73,0.32,-0.03,-9.80,0.25,-0.17,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
631405,25.15,943.80,594.97,0.1420,0.6956,0.1309,-0.6920,-3.56,-0.88,-1.50,-9.73,-0.27,0.09,-9.80,0.15,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
631905,25.15,943.98,593.40,0.1370,0.6921,0.1305,-0.6966,7.25,-0.37,0.06,-9.85,0.37,-0.11,-9.80,0.08,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
632405,25.15,944.14,592.00,0.1381,0.6874,0.1339,-0.7003,2.19,-1.75,-0.06,-9.85,0.00,0.18,-9.80,0.02,0.18,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
632906,25.15,944.30,590.59,0.1496,0.6868,0.1352,-0.6983,-6.62,0.25,-0.75,-9.83,0.59,0.09,-9.80,0.16,0.19,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
633406,25.14,944.43,589.42,0.1583,0.6874,0.1374,-0.6953,-9.56,-0.50,-0.69,-9.83,-0.06,0.43,-9.80,0.26,0.16,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
633907,25.14,944.57,588.19,0.1592,0.6810,0.1617,-0.6962,-16.81,5.00,-2.75,-9.54,0.15,-0.04,-9.80,-0.08,0.19,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
634408,25.14,944.73,586.74,0.1806,0.6878,0.1782,-0.6801,3.44,2.31,-2.37,-9.54,0.53,0.09,-9.80,0.05,-0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
634910,25.14,944.93,585.01,0.1747,0.6816,0.1925,-0.6840,-2.00,1.75,-2.50,-9.61,-0.44,0.31,-9.80,-0.25,-0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
635411,25.13,945.06,583.85,0.1929,0.6816,0.2069,-0.6748,-3.25,0.50,0.06,-9.80,0.51,-0.23,-9.80,-0.14,-0.14,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
635912,25.13,945.24,582.26,0.2038,0.6818,0.2120,-0.6699,-4.50,0.44,-0.19,-9.64,-0.32,0.35,-9.80,-0.06,-0.19,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
636412,25.13,945.41,580.77,0.2260,0.6717,0.2298,-0.6670,-2.25,-1.06,2.25,-9.92,0.51,-0.05,-9.80,-0.02,-0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
636913,25.13,945.58,579.30,0.2525,0.6569,0.2484,-0.6656,-2.00,-2.69,-1.62,-9.87,-0.12,0.11,-9.80,0.01,0.13,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
637415,25.13,945.75,577.77,0.2654,0.6496,0.2595,-0.6635,-2.25,-2.12,0.56,-10.01,0.40,-0.31,-9.80,0.00,0.20,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
637915,25.13,945.90,576.49,0.2755,0.6500,0.2617,-0.6582,4.06,-1.75,0.37,-9.92,0.12,0.23,-9.80,0.13,0.17,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
638417,25.13,946.05,575.10,0.2820,0.6467,0.2640,-0.6577,-5.00,-0.25,1.87,-9.81,0.00,0.03,-9.80,0.17,0.23,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
638918,25.13,946.24,573.49,0.2919,0.6459,0.2729,-0.6505,1.81,-0.19,1.69,-9.82,0.00,0.14,-9.80,0.21,0.16,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
639418,25.14,946.41,572.01,0.2810,0.6539,0.2623,-0.6517,-4.06,2.00,6.06,-9.91,-0.24,0.21,-9.80,0.25,0.07,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
639919,25.14,946.52,571.02,0.2717,0.6680,0.2433,-0.6486,-5.00,2.12,2.81,-9.61,0.37,0.25,-9.79,0.46,-0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
640419,25.15,946.65,569.82,0.2698,0.6642,0.2337,-0.6567,-11.63,0.50,0.81,-9.95,0.20,0.20,-9.79,0.50,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
640920,25.15,946.81,568.43,0.2733,0.6633,0.2463,-0.6517,7.81,1.56,-4.56,-9.98,0.65,0.34,-9.79,0.40,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
641420,25.15,946.93,567.43,0.2724,0.6548,0.2676,-0.6522,4.25,0.37,-2.81,-9.92,-0.15,0.00,-9.80,0.07,0.00,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
641921,25.14,947.06,566.29,0.2722,0.6495,0.2814,-0.6517,8.75,1.31,-2.19,-9.72,0.04,-0.09,-9.80,-0.12,-0.02,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
642421,25.14,947.22,564.81,0.2700,0.6507,0.2809,-0.6517,-1.06,-2.37,-1.19,-9.72,-0.33,-0.38,-9.80,-0.14,-0.04,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
642922,25.15,947.38,563.43,0.2770,0.6371,0.2825,-0.6615,-8.38,-2.81,3.06,-9.61,0.33,0.45,-9.80,-0.19,0.28,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
643423,25.14,947.51,562.26,0.2968,0.6533,0.2582,-0.6469,16.37,-0.69,3.12,-9.80,-0.23,-0.50,-9.79,0.53,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
643923,25.14,947.63,561.23,0.2908,0.6533,0.2695,-0.6450,0.25,-3.00,3.44,-9.99,-0.12,0.46,-9.80,0.31,0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
644423,25.14,947.79,559.82,0.2987,0.6478,0.2704,-0.6465,-1.87,1.00,-3.06,-9.93,0.55,0.39,-9.79,0.36,0.14,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
644923,25.14,947.92,558.69,0.2856,0.6484,0.2773,-0.6489,-3.25,-2.31,-2.44,-9.83,-0.22,-0.13,-9.80,0.10,0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
645423,25.14,948.03,557.70,0.2889,0.6326,0.2860,-0.6592,-9.50,-0.06,-1.56,-9.75,0.62,0.67,-9.79,-0.11,0.35,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
645924,25.14,948.16,556.60,0.2961,0.6425,0.2842,-0.6472,-4.50,1.12,-1.87,-9.88,0.20,-0.31,-9.80,0.12,0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
646424,25.14,948.27,555.65,0.2935,0.6452,0.2900,-0.6429,8.06,2.12,1.44,-9.58,0.08,0.36,-9.80,0.06,-0.01,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
646925,25.14,948.40,554.17,0.2966,0.6484,0.2908,-0.6381,-3.00,0.94,1.87,-9.73,-0.07,-0.25,-9.80,0.13,-0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
647426,25.14,948.58,552.89,0.3079,0.6467,0.2828,-0.6381,-10.56,-0.69,3.50,-9.73,0.44,0.01,-9.79,0.37,0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
647927,25.14,948.68,552.01,0.3102,0.6496,0.2891,-0.6310,-3.19,-1.19,1.94,-9.65,0.16,-0.04,-9.79,0.37,-0.10,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
648428,25.14,948.81,550.91,0.3145,0.6443,0.3018,-0.6284,-8.94,3.12,-1.44,-9.81,0.00,-0.12,-9.80,0.25,-0.12,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
648928,25.14,948.96,549.57,0.3171,0.6384,0.3123,-0.6280,-13.13,2.87,-2.94,-10.03,0.33,0.17,-9.80,0.12,-0.09,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
649428,25.14,949.07,548.57,0.3074,0.6365,0.3200,-0.6309,-2.37,1.75,-1.50,-9.80,-0.12,-0.40,-9.80,-0.12,-0.14,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
649930,25.14,949.21,547.37,0.3007,0.6373,0.3190,-0.6338,-3.25,-2.37,-2.00,-10.07,0.10,-0.42,-9.80,-0.21,-0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
650430,25.14,949.36,546.07,0.3054,0.6330,0.3027,-0.6438,16.31,-3.94,2.75,-10.14,0.09,-0.21,-9.80,-0.02,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
650931,25.14,949.45,545.23,0.2997,0.6398,0.2841,-0.6482,7.75,-3.81,1.31,-9.83,-0.05,-0.15,-9.80,0.14,0.19,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
651431,25.15,949.60,543.95,0.3103,0.6354,0.2854,-0.6470,-9.81,-3.50,0.44,-9.36,0.51,0.11,-9.79,0.24,0.29,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
651932,25.14,949.71,542.99,0.3340,0.6202,0.3095,-0.6387,-7.75,-1.50,-5.00,-9.65,-0.03,0.12,-9.79,0.17,0.38,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
652433,25.15,949.86,541.68,0.3276,0.6205,0.3288,-0.6320,-6.19,5.00,0.81,-9.60,0.11,0.67,-9.80,-0.08,0.13,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
652934,25.15,949.99,540.48,0.3286,0.6329,0.3257,-0.6208,3.62,6.19,-0.25,-9.73,0.22,-0.26,-9.80,0.11,-0.13,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
653434,25.17,950.18,538.88,0.3176,0.6360,0.3214,-0.6255,1.50,2.06,2.37,-9.65,-0.36,0.77,-9.80,0.01,-0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
653934,25.17,950.28,537.95,0.3293,0.6224,0.3225,-0.6326,-2.00,0.00,0.44,-9.79,0.20,-0.41,-9.80,0.02,0.15,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
654435,25.16,950.42,536.75,0.3177,0.6443,0.3290,-0.6129,-3.31,-2.25,1.75,-9.78,0.42,-0.70,-9.79,0.06,-0.45,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
654936,25.17,950.56,535.50,0.3209,0.6337,0.3068,-0.6335,-9.75,-2.44,0.75,-9.62,-0.01,1.05,-9.80,0.17,0.11,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
655436,25.16,950.71,534.24,0.3051,0.6340,0.2923,-0.6478,7.94,-0.94,0.25,-9.69,-0.27,-0.96,-9.80,0.07,0.21,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
655937,25.16,950.85,533.01,0.2855,0.6525,0.2999,-0.6346,2.94,-1.06,-0.44,-9.54,0.33,0.22,-9.80,-0.07,-0.30,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
656439,25.17,951.00,531.64,0.2883,0.6456,0.2811,-0.6489,-3.94,1.50,0.13,-9.61,-0.23,0.16,-9.80,0.07,0.08,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
656940,25.18,951.14,530.40,0.2760,0.6617,0.2747,-0.6406,3.94,5.75,1.81,-9.52,0.33,-0.32,-9.80,0.13,-0.26,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
657441,25.18,951.29,529.12,0.2940,0.6602,0.2661,-0.6378,-6.31,-1.50,3.69,-9.45,0.15,0.35,-9.79,0.47,-0.13,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
657943,25.18,951.47,527.58,0.2837,0.6587,0.2607,-0.6463,-4.75,-1.87,1.12,-9.74,0.40,-0.37,-9.79,0.36,-0.03,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
658443,25.17,951.64,526.05,0.2842,0.6628,0.2529,-0.6450,-3.19,-2.37,-1.00,-9.86,0.13,0.03,-9.79,0.48,-0.05,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
658943,25.17,951.80,524.62,0.2680,0.6420,0.2626,-0.6686,-3.19,-0.19,-3.87,-9.90,0.21,-0.16,-9.79,-0.07,0.37,0,0,0,0,2000.00,0.00,,,,,,,,,,,,,,,
